VTX, IDX, inPosition.x, inPosition.y, inPosition.z, inColor.x, inColor.y, inColor.z, inColor.w
7477, 7477, 131.63, 64.48495, 49.66261, 49.66261, 0.00, 1.00, 1.00
7478, 7478, 131.63, 64.48495, 49.66261, 49.66261, 0.00, 1.00, 1.00
7479, 7479, 132.34564, 64.48495, 50.04178, 50.04178, 0.00, 1.00, 1.00
7480, 7480, 132.34564, 64.64889, 50.04178, 50.04178, 0.00, 1.00, 1.00
7481, 7481, 132.34564, 64.48495, 50.04178, 50.04178, 0.00, 1.00, 1.00
7482, 7482, 131.92801, 64.64889, 50.83002, 50.83002, 0.00, 1.00, 1.00
7483, 7483, 131.92801, 64.48495, 50.83002, 50.83002, 0.00, 1.00, 1.00
7484, 7484, 131.21237, 64.64889, 50.45085, 50.45085, 0.00, 1.00, 1.00
7485, 7485, 131.21237, 64.48495, 50.45085, 50.45085, 0.00, 1.00, 1.00
7486, 7486, 131.63, 64.64889, 49.66261, 49.66261, 0.00, 1.00, 1.00
7487, 7487, 131.63, 64.48495, 49.66261, 49.66261, 0.00, 1.00, 1.00
7488, 7488, 169.37807, 51.16061, 9.80309, 9.80309, 0.00, 1.00, 1.00
7489, 7489, 169.39494, 51.16061, 10.69496, 10.69496, 0.00, 1.00, 1.00
7490, 7490, 169.39494, 51.16061, 10.69496, 10.69496, 0.00, 1.00, 1.00
7491, 7491, 168.58519, 51.16061, 10.71029, 10.71029, 0.00, 1.00, 1.00
7492, 7492, 168.58519, 51.16061, 10.71029, 10.71029, 0.00, 1.00, 1.00
7493, 7493, 168.56831, 51.16061, 9.81842, 9.81842, 0.00, 1.00, 1.00
7494, 7494, 168.56831, 51.16061, 9.81842, 9.81842, 0.00, 1.00, 1.00
7495, 7495, 169.37807, 51.16061, 9.80309, 9.80309, 0.00, 1.00, 1.00
7496, 7496, 169.37807, 50.99667, 9.80309, 9.80309, 0.00, 1.00, 1.00
7497, 7497, 169.39494, 50.99667, 10.69496, 10.69496, 0.00, 1.00, 1.00
7498, 7498, 169.39494, 50.99667, 10.69496, 10.69496, 0.00, 1.00, 1.00
7499, 7499, 168.58519, 50.99667, 10.71029, 10.71029, 0.00, 1.00, 1.00
7500, 7500, 168.58519, 50.99667, 10.71029, 10.71029, 0.00, 1.00, 1.00
7501, 7501, 168.56831, 50.99667, 9.81842, 9.81842, 0.00, 1.00, 1.00
7502, 7502, 168.56831, 50.99667, 9.81842, 9.81842, 0.00, 1.00, 1.00
7503, 7503, 169.37807, 50.99667, 9.80309, 9.80309, 0.00, 1.00, 1.00
7504, 7504, 169.37807, 51.16061, 9.80309, 9.80309, 0.00, 1.00, 1.00
7505, 7505, 169.37807, 50.99667, 9.80309, 9.80309, 0.00, 1.00, 1.00
7506, 7506, 169.39494, 51.16061, 10.69496, 10.69496, 0.00, 1.00, 1.00
7507, 7507, 169.39494, 50.99667, 10.69496, 10.69496, 0.00, 1.00, 1.00
7508, 7508, 168.58519, 51.16061, 10.71029, 10.71029, 0.00, 1.00, 1.00
7509, 7509, 168.58519, 50.99667, 10.71029, 10.71029, 0.00, 1.00, 1.00
7510, 7510, 168.56831, 51.16061, 9.81842, 9.81842, 0.00, 1.00, 1.00
7511, 7511, 168.56831, 50.99667, 9.81842, 9.81842, 0.00, 1.00, 1.00
7512, 7512, 247.88394, -1094.23022, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7513, 7513, 247.38623, -1094.23022, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7514, 7514, 247.38623, -1094.23022, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7515, 7515, 246.71411, -1094.23022, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7516, 7516, 246.71411, -1094.23022, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7517, 7517, 247.21182, -1094.23022, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7518, 7518, 247.21182, -1094.23022, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7519, 7519, 247.88394, -1094.23022, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7520, 7520, 247.88394, -1094.39404, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7521, 7521, 247.38623, -1094.39404, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7522, 7522, 247.38623, -1094.39404, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7523, 7523, 246.71411, -1094.39404, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7524, 7524, 246.71411, -1094.39404, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7525, 7525, 247.21182, -1094.39404, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7526, 7526, 247.21182, -1094.39404, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7527, 7527, 247.88394, -1094.39404, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7528, 7528, 247.88394, -1094.23022, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7529, 7529, 247.88394, -1094.39404, 1304.93298, 1304.93298, 0.00, 1.00, 1.00
7530, 7530, 247.38623, -1094.23022, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7531, 7531, 247.38623, -1094.39404, 1305.67322, 1305.67322, 0.00, 1.00, 1.00
7532, 7532, 246.71411, -1094.23022, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7533, 7533, 246.71411, -1094.39404, 1305.22131, 1305.22131, 0.00, 1.00, 1.00
7534, 7534, 247.21182, -1094.23022, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7535, 7535, 247.21182, -1094.39404, 1304.48108, 1304.48108, 0.00, 1.00, 1.00
7536, 7536, 101.40843, 1.96769, -432.72476, -432.72476, 0.00, 1.00, 1.00
7537, 7537, 102.10251, 1.96769, -432.1644, -432.1644, 0.00, 1.00, 1.00
7538, 7538, 102.10251, 1.96769, -432.1644, -432.1644, 0.00, 1.00, 1.00
7539, 7539, 101.59375, 1.96769, -431.53427, -431.53427, 0.00, 1.00, 1.00
7540, 7540, 101.59375, 1.96769, -431.53427, -431.53427, 0.00, 1.00, 1.00
7541, 7541, 100.89967, 1.96769, -432.09464, -432.09464, 0.00, 1.00, 1.00
7542, 7542, 100.89967, 1.96769, -432.09464, -432.09464, 0.00, 1.00, 1.00
7543, 7543, 101.40843, 1.96769, -432.72476, -432.72476, 0.00, 1.00, 1.00
7544, 7544, 101.40843, 1.80375, -432.72476, -432.72476, 0.00, 1.00, 1.00
7545, 7545, 102.10251, 1.80375, -432.1644, -432.1644, 0.00, 1.00, 1.00
7546, 7546, 102.10251, 1.80375, -432.1644, -432.1644, 0.00, 1.00, 1.00
7547, 7547, 101.59375, 1.80375, -431.53427, -431.53427, 0.00, 1.00, 1.00
7548, 7548, 101.59375, 1.80375, -431.53427, -431.53427, 0.00, 1.00, 1.00
7549, 7549, 100.89967, 1.80375, -432.09464, -432.09464, 0.00, 1.00, 1.00
7550, 7550, 100.89967, 1.80375, -432.09464, -432.09464, 0.00, 1.00, 1.00
7551, 7551, 101.40843, 1.80375, -432.72476, -432.72476, 0.00, 1.00, 1.00
7552, 7552, 101.40843, 1.96769, -432.72476, -432.72476, 0.00, 1.00, 1.00
7553, 7553, 101.40843, 1.80375, -432.72476, -432.72476, 0.00, 1.00, 1.00
7554, 7554, 102.10251, 1.96769, -432.1644, -432.1644, 0.00, 1.00, 1.00
7555, 7555, 102.10251, 1.80375, -432.1644, -432.1644, 0.00, 1.00, 1.00
7556, 7556, 101.59375, 1.96769, -431.53427, -431.53427, 0.00, 1.00, 1.00
7557, 7557, 101.59375, 1.80375, -431.53427, -431.53427, 0.00, 1.00, 1.00
7558, 7558, 100.89967, 1.96769, -432.09464, -432.09464, 0.00, 1.00, 1.00
7559, 7559, 100.89967, 1.80375, -432.09464, -432.09464, 0.00, 1.00, 1.00
7560, 7560, 314.20432, 90.3473, 44.44518, 44.44518, 0.00, 1.00, 1.00
7561, 7561, 313.33206, 90.3473, 44.63193, 44.63193, 0.00, 1.00, 1.00
7562, 7562, 313.33206, 90.3473, 44.63193, 44.63193, 0.00, 1.00, 1.00
7563, 7563, 313.16251, 90.3473, 43.83998, 43.83998, 0.00, 1.00, 1.00
7564, 7564, 313.16251, 90.3473, 43.83998, 43.83998, 0.00, 1.00, 1.00
7565, 7565, 314.03476, 90.3473, 43.65324, 43.65324, 0.00, 1.00, 1.00
7566, 7566, 314.03476, 90.3473, 43.65324, 43.65324, 0.00, 1.00, 1.00
7567, 7567, 314.20432, 90.3473, 44.44518, 44.44518, 0.00, 1.00, 1.00
7568, 7568, 314.20432, 90.18336, 44.44518, 44.44518, 0.00, 1.00, 1.00
7569, 7569, 313.33206, 90.18336, 44.63193, 44.63193, 0.00, 1.00, 1.00
7570, 7570, 313.33206, 90.18336, 44.63193, 44.63193, 0.00, 1.00, 1.00
7571, 7571, 313.16251, 90.18336, 43.83998, 43.83998, 0.00, 1.00, 1.00
7572, 7572, 313.16251, 90.18336, 43.83998, 43.83998, 0.00, 1.00, 1.00
7573, 7573, 314.03476, 90.18336, 43.65324, 43.65324, 0.00, 1.00, 1.00
7574, 7574, 314.03476, 90.18336, 43.65324, 43.65324, 0.00, 1.00, 1.00
7575, 7575, 314.20432, 90.18336, 44.44518, 44.44518, 0.00, 1.00, 1.00
7576, 7576, 314.20432, 90.3473, 44.44518, 44.44518, 0.00, 1.00, 1.00
7577, 7577, 314.20432, 90.18336, 44.44518, 44.44518, 0.00, 1.00, 1.00
7578, 7578, 313.33206, 90.3473, 44.63193, 44.63193, 0.00, 1.00, 1.00
7579, 7579, 313.33206, 90.18336, 44.63193, 44.63193, 0.00, 1.00, 1.00
7580, 7580, 313.16251, 90.3473, 43.83998, 43.83998, 0.00, 1.00, 1.00
7581, 7581, 313.16251, 90.18336, 43.83998, 43.83998, 0.00, 1.00, 1.00
7582, 7582, 314.03476, 90.3473, 43.65324, 43.65324, 0.00, 1.00, 1.00
7583, 7583, 314.03476, 90.18336, 43.65324, 43.65324, 0.00, 1.00, 1.00
7584, 7584, -0.63545, 23.67043, -108.99345, -108.99345, 0.00, 1.00, 1.00
7585, 7585, -0.27143, 23.67043, -108.17907, -108.17907, 0.00, 1.00, 1.00
7586, 7586, -0.27143, 23.67043, -108.17907, -108.17907, 0.00, 1.00, 1.00
7587, 7587, -1.01081, 23.67043, -107.84856, -107.84856, 0.00, 1.00, 1.00
7588, 7588, -1.01081, 23.67043, -107.84856, -107.84856, 0.00, 1.00, 1.00
7589, 7589, -1.37484, 23.67043, -108.66294, -108.66294, 0.00, 1.00, 1.00
7590, 7590, -1.37484, 23.67043, -108.66294, -108.66294, 0.00, 1.00, 1.00
7591, 7591, -0.63545, 23.67043, -108.99345, -108.99345, 0.00, 1.00, 1.00
7592, 7592, -0.63545, 23.5065, -108.99345, -108.99345, 0.00, 1.00, 1.00
7593, 7593, -0.27143, 23.5065, -108.17907, -108.17907, 0.00, 1.00, 1.00
7594, 7594, -0.27143, 23.5065, -108.17907, -108.17907, 0.00, 1.00, 1.00
7595, 7595, -1.01081, 23.5065, -107.84856, -107.84856, 0.00, 1.00, 1.00
7596, 7596, -1.01081, 23.5065, -107.84856, -107.84856, 0.00, 1.00, 1.00
7597, 7597, -1.37484, 23.5065, -108.66294, -108.66294, 0.00, 1.00, 1.00
7598, 7598, -1.37484, 23.5065, -108.66294, -108.66294, 0.00, 1.00, 1.00
7599, 7599, -0.63545, 23.5065, -108.99345, -108.99345, 0.00, 1.00, 1.00
7600, 7600, -0.63545, 23.67043, -108.99345, -108.99345, 0.00, 1.00, 1.00
7601, 7601, -0.63545, 23.5065, -108.99345, -108.99345, 0.00, 1.00, 1.00
7602, 7602, -0.27143, 23.67043, -108.17907, -108.17907, 0.00, 1.00, 1.00
7603, 7603, -0.27143, 23.5065, -108.17907, -108.17907, 0.00, 1.00, 1.00
7604, 7604, -1.01081, 23.67043, -107.84856, -107.84856, 0.00, 1.00, 1.00
7605, 7605, -1.01081, 23.5065, -107.84856, -107.84856, 0.00, 1.00, 1.00
7606, 7606, -1.37484, 23.67043, -108.66294, -108.66294, 0.00, 1.00, 1.00
7607, 7607, -1.37484, 23.5065, -108.66294, -108.66294, 0.00, 1.00, 1.00
7608, 7608, 132.40355, 64.5989, 44.867, 44.867, 0.00, 1.00, 1.00
7609, 7609, 132.67467, 64.5989, 45.71684, 45.71684, 0.00, 1.00, 1.00
7610, 7610, 132.67467, 64.5989, 45.71684, 45.71684, 0.00, 1.00, 1.00
7611, 7611, 131.90309, 64.5989, 45.96299, 45.96299, 0.00, 1.00, 1.00
7612, 7612, 131.90309, 64.5989, 45.96299, 45.96299, 0.00, 1.00, 1.00
7613, 7613, 131.63197, 64.5989, 45.11315, 45.11315, 0.00, 1.00, 1.00
7614, 7614, 131.63197, 64.5989, 45.11315, 45.11315, 0.00, 1.00, 1.00
7615, 7615, 132.40355, 64.5989, 44.867, 44.867, 0.00, 1.00, 1.00
7616, 7616, 132.40355, 64.43496, 44.867, 44.867, 0.00, 1.00, 1.00
7617, 7617, 132.67467, 64.43496, 45.71684, 45.71684, 0.00, 1.00, 1.00
7618, 7618, 132.67467, 64.43496, 45.71684, 45.71684, 0.00, 1.00, 1.00
7619, 7619, 131.90309, 64.43496, 45.96299, 45.96299, 0.00, 1.00, 1.00
7620, 7620, 131.90309, 64.43496, 45.96299, 45.96299, 0.00, 1.00, 1.00
7621, 7621, 131.63197, 64.43496, 45.11315, 45.11315, 0.00, 1.00, 1.00
7622, 7622, 131.63197, 64.43496, 45.11315, 45.11315, 0.00, 1.00, 1.00
7623, 7623, 132.40355, 64.43496, 44.867, 44.867, 0.00, 1.00, 1.00
7624, 7624, 132.40355, 64.5989, 44.867, 44.867, 0.00, 1.00, 1.00
7625, 7625, 132.40355, 64.43496, 44.867, 44.867, 0.00, 1.00, 1.00
7626, 7626, 132.67467, 64.5989, 45.71684, 45.71684, 0.00, 1.00, 1.00
7627, 7627, 132.67467, 64.43496, 45.71684, 45.71684, 0.00, 1.00, 1.00
7628, 7628, 131.90309, 64.5989, 45.96299, 45.96299, 0.00, 1.00, 1.00
7629, 7629, 131.90309, 64.43496, 45.96299, 45.96299, 0.00, 1.00, 1.00
7630, 7630, 131.63197, 64.5989, 45.11315, 45.11315, 0.00, 1.00, 1.00
7631, 7631, 131.63197, 64.43496, 45.11315, 45.11315, 0.00, 1.00, 1.00
7632, 7632, 166.91994, 51.11062, 5.24904, 5.24904, 0.00, 1.00, 1.00
7633, 7633, 167.56908, 51.11062, 5.86088, 5.86088, 0.00, 1.00, 1.00
7634, 7634, 167.56908, 51.11062, 5.86088, 5.86088, 0.00, 1.00, 1.00
7635, 7635, 167.01357, 51.11062, 6.45025, 6.45025, 0.00, 1.00, 1.00
7636, 7636, 167.01357, 51.11062, 6.45025, 6.45025, 0.00, 1.00, 1.00
7637, 7637, 166.36443, 51.11062, 5.8384, 5.8384, 0.00, 1.00, 1.00
7638, 7638, 166.36443, 51.11062, 5.8384, 5.8384, 0.00, 1.00, 1.00
7639, 7639, 166.91994, 51.11062, 5.24904, 5.24904, 0.00, 1.00, 1.00
7640, 7640, 166.91994, 50.94668, 5.24904, 5.24904, 0.00, 1.00, 1.00
7641, 7641, 167.56908, 50.94668, 5.86088, 5.86088, 0.00, 1.00, 1.00
7642, 7642, 167.56908, 50.94668, 5.86088, 5.86088, 0.00, 1.00, 1.00
7643, 7643, 167.01357, 50.94668, 6.45025, 6.45025, 0.00, 1.00, 1.00
7644, 7644, 167.01357, 50.94668, 6.45025, 6.45025, 0.00, 1.00, 1.00
