event_id,duration_us,is_draw,action_name,marker_stack,top_marker,asset_marker,material,leaf_marker,num_indices,index_bucket,num_instances,pipeline,blend_state,depth_state,color_write_mask,render_targets,depth_target,texture_key,bound_resources,min_duration_us,max_duration_us
443,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 29 l: 0) > Material 29 > SECT1.g3d_2_0_24,Native Render,Native SECT1.g2d (m: 29 l: 0),29,SECT1.g3d_2_0_24,234,49-256,1,,,,,,,(none),,0.000000,0.000000
451,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 29 l: 0) > Material 29 > SECT1.g3d_207,Native Render,Native SECT1.g2d (m: 29 l: 0),29,SECT1.g3d_207,105,49-256,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12256) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12256) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
459,0.819200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 29 l: 0) > Material 29 > SECT1.g3d_206,Native Render,Native SECT1.g2d (m: 29 l: 0),29,SECT1.g3d_206,150,49-256,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12256) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12256) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,8.192000
472,1.331200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 19 l: 0) > Material 19 > SECT1.g3d_2_0_53,Native Render,Native SECT1.g2d (m: 19 l: 0),19,SECT1.g3d_2_0_53,918,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 64) pallete: 0 (ResourceId::12096) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 64) pallete: 0 (ResourceId::12096) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,6.144000
480,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 19 l: 0) > Material 19 > SECT1.g3d_2_0_45,Native Render,Native SECT1.g2d (m: 19 l: 0),19,SECT1.g3d_2_0_45,1104,1025-4096,1,,,,,,,(none),,0.000000,0.000000
488,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 19 l: 0) > Material 19 > SECT1.g3d_201,Native Render,Native SECT1.g2d (m: 19 l: 0),19,SECT1.g3d_201,135,49-256,1,,,,,,,(none),,0.000000,0.000000
496,1.433600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 19 l: 0) > Material 19 > SECT1.g3d_200,Native Render,Native SECT1.g2d (m: 19 l: 0),19,SECT1.g3d_200,1368,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 64) pallete: 0 (ResourceId::12096) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 64) pallete: 0 (ResourceId::12096) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,7.168000
509,1.945600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 31 l: 0) > Material 31 > SECT1.g3d_4_0_42,Native Render,Native SECT1.g2d (m: 31 l: 0),31,SECT1.g3d_4_0_42,393,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,19.456000
517,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 31 l: 0) > Material 31 > SECT1.g3d_218,Native Render,Native SECT1.g2d (m: 31 l: 0),31,SECT1.g3d_218,195,49-256,1,,,,,,,(none),,0.000000,0.000000
525,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 31 l: 0) > Material 31 > SECT1.g3d_209,Native Render,Native SECT1.g2d (m: 31 l: 0),31,SECT1.g3d_209,624,257-1024,1,,,,,,,(none),,0.000000,0.000000
533,7.065600,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 31 l: 0) > Material 31 > SECT1.g3d_208,Native Render,Native SECT1.g2d (m: 31 l: 0),31,SECT1.g3d_208,543,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,27.648000
541,2.150400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 31 l: 0) > Material 31 > SECT1.g3d_155,Native Render,Native SECT1.g2d (m: 31 l: 0),31,SECT1.g3d_155,636,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12288) (ImageSampler, addr=Wrap,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,8.192000
554,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 35 l: 0) > Material 35 > SECT1.g3d_2_0_2,Native Render,Native SECT1.g2d (m: 35 l: 0),35,SECT1.g3d_2_0_2,948,257-1024,1,,,,,,,(none),,0.000000,0.000000
562,0.102400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 35 l: 0) > Material 35 > SECT1.g3d_213,Native Render,Native SECT1.g2d (m: 35 l: 0),35,SECT1.g3d_213,81,49-256,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 32) pallete: 0 (ResourceId::12352) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 32) pallete: 0 (ResourceId::12352) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,1.024000
570,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 35 l: 0) > Material 35 > SECT1.g3d_154,Native Render,Native SECT1.g2d (m: 35 l: 0),35,SECT1.g3d_154,81,49-256,1,,,,,,,(none),,0.000000,0.000000
578,0.307200,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 35 l: 0) > Material 35 > SECT1.g3d_151,Native Render,Native SECT1.g2d (m: 35 l: 0),35,SECT1.g3d_151,330,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 32) pallete: 0 (ResourceId::12352) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 32) pallete: 0 (ResourceId::12352) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,2.048000
591,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 34 l: 0) > Material 34 > SECT1.g3d_211,Native Render,Native SECT1.g2d (m: 34 l: 0),34,SECT1.g3d_211,249,49-256,1,,,,,,,(none),,0.000000,0.000000
599,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 34 l: 0) > Material 34 > SECT1.g3d_153,Native Render,Native SECT1.g2d (m: 34 l: 0),34,SECT1.g3d_153,249,49-256,1,,,,,,,(none),,0.000000,0.000000
607,3.276800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 34 l: 0) > Material 34 > SECT1.g3d_149,Native Render,Native SECT1.g2d (m: 34 l: 0),34,SECT1.g3d_149,1017,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12336) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12336) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,12.288000
620,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_5_0_37,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_5_0_37,657,257-1024,1,,,,,,,(none),,0.000000,0.000000
628,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_5_0_35,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_5_0_35,708,257-1024,1,,,,,,,(none),,0.000000,0.000000
636,6.348800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_4_0_74,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_4_0_74,705,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (8, 8) pallete: 0 (ResourceId::12192) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (8, 8) pallete: 0 (ResourceId::12192) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,28.672000
644,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_4_0_19,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_4_0_19,471,257-1024,1,,,,,,,(none),,0.000000,0.000000
652,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_2_0_71,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_2_0_71,1119,1025-4096,1,,,,,,,(none),,0.000000,0.000000
660,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_2_0_41,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_2_0_41,825,257-1024,1,,,,,,,(none),,0.000000,0.000000
668,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_2_0_36,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_2_0_36,3261,1025-4096,1,,,,,,,(none),,0.000000,0.000000
676,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_2_0_34,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_2_0_34,1926,1025-4096,1,,,,,,,(none),,0.000000,0.000000
684,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_204,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_204,378,257-1024,1,,,,,,,(none),,0.000000,0.000000
692,2.662400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 25 l: 0) > Material 25 > SECT1.g3d_134,Native Render,Native SECT1.g2d (m: 25 l: 0),25,SECT1.g3d_134,468,257-1024,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (8, 8) pallete: 0 (ResourceId::12192) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (8, 8) pallete: 0 (ResourceId::12192) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,26.624000
705,3.788800,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_5_0_36,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_5_0_36,1596,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12176) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12176) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,20.480000
713,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_5_0_34,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_5_0_34,1845,1025-4096,1,,,,,,,(none),,0.000000,0.000000
721,12.902400,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_4_0_73,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_4_0_73,1596,1025-4096,1,Native Previewer GLSL Blend 256 (ResourceId::15346),"rt0:blend=on,mask=RGBA",test=on write=on func=CompareFunction.Greater,rt0=RGBA,rt0=2D Color Attachment 3466 (ResourceId::3466),2D Depth/Stencil Attachment 3470 (ResourceId::3470),"GSTexImage Image (128, 128) pallete: 0 (ResourceId::12176) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never)","Pixel:ReadOnlyResources[0:0]=GSTexImage Image (128, 128) pallete: 0 (ResourceId::12176) (ImageSampler, addr=ClampEdge,mip=0,cmp=Never); Vertex:ReadWriteResources[0:0]=Buffer 1876 (ResourceId::1876) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[1:0]=Buffer 1882 (ResourceId::1882) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[2:0]=Buffer 1888 (ResourceId::1888) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue); Vertex:ReadWriteResources[3:0]=Buffer 1894 (ResourceId::1894) (ReadWriteBuffer, addr=Wrap,mip=0,cmp=AlwaysTrue)",0.000000,27.648000
729,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_4_0_18,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_4_0_18,1062,1025-4096,1,,,,,,,(none),,0.000000,0.000000
737,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_2_0_72,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_2_0_72,2550,1025-4096,1,,,,,,,(none),,0.000000,0.000000
745,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_2_0_40,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_2_0_40,1596,1025-4096,1,,,,,,,(none),,0.000000,0.000000
753,0.000000,1,vkCmdDrawIndexed(),Native Render > Render Pass [clear: Depth] > Native SECT1.g2d (m: 24 l: 0) > Material 24 > SECT1.g3d_2_0_35,Native Render,Native SECT1.g2d (m: 24 l: 0),24,SECT1.g3d_2_0_35,7998,4097+,1,,,,,,,(none),,0.000000,0.000000
